Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Location_Europe,Location_Other,Location_USA,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GamingIntensity,SessionConsistency,AchievementRate,LevelSpeed,SessionsPerLevel,PlaytimeEfficiency,AgeLevelInteraction,EngagementDepth,Confidence_Score,Predicted_Engagement,Actual_Engagement,Prediction_Correct
29,0,20.31162998079818,0,2,11,28,4,26,0,1,0,1,0,0,0,308,0.3793103448275862,5.2,0.3333333333333333,2.2,0.08414239482200647,116,0.26022304832230064,0.9405,Low,Low,1
17,0,10.311459919262395,0,2,4,82,1,7,0,0,1,0,0,1,0,328,0.04819277108433735,3.5,0.2,2.0,0.02127659574468085,17,0.06319702602113017,0.8427,Low,Medium,0
38,0,2.8430543882761947,0,0,5,102,89,21,0,0,1,0,1,0,0,510,0.04854368932038835,0.23333333333333334,14.833333333333334,0.05555555555555555,0.0410958904109589,3382,0.6635687732218668,0.9456,Medium,Medium,1
42,1,7.508004531505866,0,2,17,176,75,31,0,0,1,0,0,0,0,2992,0.096045197740113,0.40789473684210525,4.166666666666667,0.2236842105263158,0.010357500835282325,3150,0.7267657992429969,0.948,High,High,1
45,1,23.91459829752948,1,1,19,140,3,21,0,0,1,1,0,0,0,2660,0.1347517730496454,5.25,0.15,4.75,0.007891770011273957,135,0.2620817843817457,0.9666,High,High,1
39,1,21.813578731443165,1,2,11,40,64,41,0,0,1,0,0,0,0,440,0.2682926829268293,0.6307692307692307,5.333333333333333,0.16923076923076924,0.09297052154195011,2496,0.7063197025891018,0.9036,Medium,Medium,1
43,0,2.820903189705816,1,1,16,76,82,26,1,0,0,0,0,1,0,1216,0.2077922077922078,0.3132530120481928,4.823529411764706,0.1927710843373494,0.021364009860312245,3526,0.7230483271241068,0.9531,Medium,Medium,1
46,1,11.534472258253624,0,0,17,39,80,48,0,0,1,0,1,0,0,663,0.425,0.5925925925925926,4.444444444444445,0.20987654320987653,0.07228915662650602,3680,0.8810408921769324,0.9688,Medium,Medium,1
42,0,17.93901574884601,0,0,18,134,54,29,0,0,1,0,1,0,0,2412,0.13333333333333333,0.5272727272727272,2.8421052631578947,0.32727272727272727,0.012018234562784915,2268,0.6003717472007366,0.9415,High,High,1
29,1,9.104945684292648,1,0,12,28,7,1,0,0,1,1,0,0,0,336,0.41379310344827586,0.125,0.5384615384615384,1.5,0.002967359050445104,203,0.09665427509114025,0.8239,Low,Low,1
49,1,2.00428591658253,1,0,12,144,46,37,1,0,0,0,0,1,0,1728,0.08275862068965517,0.7872340425531915,3.5384615384615383,0.2553191489361702,0.021399652978600348,2254,0.5817843866062866,0.9282,High,High,1
49,1,12.944026252642049,0,0,14,170,78,45,0,0,1,0,0,1,0,2380,0.08187134502923976,0.569620253164557,5.2,0.17721518987341772,0.01889962200755985,3822,0.8308550185719172,0.9544,High,High,1
30,1,15.576754246380023,0,1,5,18,88,47,1,0,0,0,0,1,0,90,0.2631578947368421,0.5280898876404494,14.666666666666666,0.056179775280898875,0.5164835164835165,2640,0.8513011152258123,0.8298,Low,Low,1
31,0,14.085854138621997,0,0,4,122,23,36,0,0,1,0,0,0,1,488,0.032520325203252036,1.5,4.6,0.16666666666666666,0.0736196319018405,713,0.4014869888401211,0.9511,Medium,Medium,1
46,0,19.57681628386476,0,1,6,38,99,36,0,0,1,1,0,0,0,228,0.15384615384615385,0.36,14.142857142857142,0.06,0.1572052401746725,4554,0.8364312267502522,0.9571,Medium,Medium,1
36,0,10.385551462448827,0,0,1,141,79,21,0,0,1,1,0,0,0,141,0.007042253521126761,0.2625,39.5,0.0125,0.14788732394366197,2844,0.5855018587251766,0.9232,Low,Low,1
26,0,16.064421843852095,0,0,1,90,65,15,0,0,1,0,0,0,0,90,0.01098901098901099,0.22727272727272727,32.5,0.015151515151515152,0.16483516483516483,1690,0.46282527880180624,0.9279,Low,Low,1
27,1,21.982987876921516,0,0,18,78,92,43,0,0,1,1,0,0,0,1404,0.22784810126582278,0.46236559139784944,4.842105263157895,0.1935483870967742,0.030604982206405694,2484,0.9163568773063874,0.9546,High,High,1
43,1,20.53555148689719,1,1,9,175,7,31,0,0,1,0,0,0,0,1575,0.05113636363636364,3.875,0.7,1.125,0.01967005076142132,301,0.3029739776895358,0.9245,High,High,1
18,1,15.37218490367399,1,1,11,131,21,26,0,0,0,0,1,0,0,1441,0.08333333333333333,1.1818181818181819,1.75,0.5,0.018030513176144243,378,0.35501858735399594,0.8613,High,High,1
49,1,1.7442317369656406,0,0,1,70,28,20,0,1,0,1,0,0,0,70,0.014084507042253521,0.6896551724137931,14.0,0.034482758620689655,0.28169014084507044,1372,0.2936802973923108,0.9555,Low,Low,1
15,0,20.832250266884856,0,1,10,124,65,26,0,0,0,1,0,0,0,1240,0.08,0.3939393939393939,5.909090909090909,0.15151515151515152,0.020950846091861403,975,0.5947955390224016,0.8829,Medium,Medium,1
22,1,2.746318038057174,0,1,3,134,17,41,0,0,0,0,0,0,0,402,0.022222222222222223,2.2777777777777777,4.25,0.16666666666666666,0.10173697270471464,374,0.39962825278067604,0.959,Medium,Medium,1
35,0,23.560796907944848,0,1,16,105,58,33,0,0,0,1,0,0,0,1680,0.1509433962264151,0.559322033898305,3.411764705882353,0.2711864406779661,0.019631171921475312,2030,0.6412639405085266,0.9269,High,High,1
38,1,3.0166320131524724,0,2,12,156,40,37,1,0,0,0,0,0,0,1872,0.07643312101910828,0.9024390243902439,3.076923076923077,0.2926829268292683,0.019754404698344902,1520,0.5483271375362765,0.9317,High,High,1
17,0,16.96460736082886,0,1,8,63,39,8,0,0,1,0,1,0,0,504,0.125,0.2,4.333333333333333,0.2,0.015841584158415842,663,0.3048327137489808,0.9452,Medium,High,0
38,0,3.5771806835361266,1,1,15,62,6,38,0,0,0,0,0,0,0,930,0.23809523809523808,5.428571428571429,0.375,2.142857142857143,0.04081632653061224,228,0.38289962824567103,0.9393,Medium,Medium,1
35,0,3.441869286564041,0,2,4,18,9,17,0,0,1,0,0,1,0,72,0.21052631578947367,1.7,1.8,0.4,0.2328767123287671,315,0.18215613382561047,0.9726,Low,Low,1
45,0,19.60286698402352,0,2,6,157,93,38,0,0,0,0,0,0,1,942,0.0379746835443038,0.40425531914893614,13.285714285714286,0.06382978723404255,0.04029692470837752,4185,0.8178438661558022,0.9232,Medium,Medium,1
17,1,17.505538844240924,0,1,13,173,51,16,0,1,0,0,0,1,0,2249,0.07471264367816093,0.3076923076923077,3.642857142857143,0.25,0.0071111111111111115,867,0.4591078066829162,0.9461,High,Low,0
48,1,6.457341870260268,0,2,2,11,51,45,1,0,0,0,0,0,1,22,0.16666666666666666,0.8653846153846154,17.0,0.038461538461538464,1.9565217391304348,2448,0.6133828996168517,0.9528,Low,Low,1
46,1,4.739019443496537,0,1,13,63,79,0,1,0,0,0,1,0,0,819,0.203125,0.0,5.642857142857143,0.1625,0.0,3634,0.4962825278718163,0.8937,Medium,Medium,1
24,0,11.3904931778421,0,1,12,19,22,1,1,0,0,0,0,0,1,228,0.6,0.043478260869565216,1.6923076923076923,0.5217391304347826,0.004366812227074236,528,0.18029739776616546,0.977,Low,Low,1
28,0,17.119639469847574,1,0,3,127,89,16,0,1,0,0,1,0,0,381,0.0234375,0.17777777777777778,22.25,0.03333333333333333,0.041884816753926704,2492,0.6152416356762966,0.9573,Medium,Medium,1
48,0,18.15696196198117,0,1,18,33,74,41,0,1,0,0,1,0,0,594,0.5294117647058824,0.5466666666666666,3.8947368421052633,0.24,0.06890756302521009,3552,0.8011152416207972,0.9514,Medium,Medium,1
49,1,20.691949621722035,0,2,9,78,99,7,0,1,0,0,0,0,0,702,0.11392405063291139,0.07,9.9,0.09,0.00995732574679943,4851,0.6375464683896368,0.9124,Medium,Medium,1
23,0,16.82033324174349,0,1,5,88,55,39,0,0,0,0,0,1,0,440,0.056179775280898875,0.6964285714285714,9.166666666666666,0.08928571428571429,0.08843537414965986,1265,0.6078066914385166,0.9255,Medium,Medium,1
18,0,13.099927851268738,0,1,11,84,22,21,0,0,1,0,1,0,0,924,0.12941176470588237,0.9130434782608695,1.8333333333333333,0.4782608695652174,0.022702702702702703,396,0.3234200743434309,0.9097,Medium,Medium,1
48,1,16.199511562257907,0,0,16,42,53,46,0,0,1,0,0,1,0,672,0.37209302325581395,0.8518518518518519,3.1176470588235294,0.2962962962962963,0.06835066864784546,2544,0.7100371747079918,0.974,Medium,Medium,1
16,1,21.380684650747348,0,1,19,73,78,2,0,1,0,0,0,1,0,1387,0.25675675675675674,0.02531645569620253,3.9,0.24050632911392406,0.001440922190201729,1248,0.5390334572390514,0.7802,Medium,Medium,1
27,1,12.58713027797289,0,1,18,30,53,35,1,0,0,1,0,0,0,540,0.5806451612903226,0.6481481481481481,2.789473684210526,0.3333333333333333,0.06469500924214418,1431,0.6394052044490817,0.9493,Medium,Medium,1
48,1,7.088351206994631,0,0,2,103,53,34,1,0,0,1,0,0,0,206,0.019230769230769232,0.6296296296296297,17.666666666666668,0.037037037037037035,0.1642512077294686,2544,0.5427509293579414,0.8686,Low,Low,1
31,1,3.701285742324526,0,0,15,63,41,6,0,0,1,1,0,0,0,945,0.234375,0.14285714285714285,2.5625,0.35714285714285715,0.006342494714587738,1271,0.3401486988784359,0.957,Medium,Low,0
39,1,7.274043030465815,0,0,2,129,57,8,0,0,1,0,0,1,0,258,0.015384615384615385,0.13793103448275862,19.0,0.034482758620689655,0.03088803088803089,2223,0.37174721188900095,0.917,Low,High,0
22,0,3.614271786404874,0,0,17,36,45,16,0,0,1,0,0,0,1,612,0.4594594594594595,0.34782608695652173,2.5,0.3695652173913043,0.026101141924959218,990,0.4479553903262462,0.9468,Medium,Medium,1
23,1,4.763034006020665,1,1,2,163,59,35,0,1,0,0,1,0,0,326,0.012195121951219513,0.5833333333333334,19.666666666666668,0.03333333333333333,0.10703363914373089,1357,0.5836431226657315,0.9294,Medium,Medium,1
40,1,14.415716368399144,0,1,18,79,25,17,1,0,0,0,1,0,0,1422,0.225,0.6538461538461539,1.3157894736842106,0.6923076923076923,0.011946591707659873,1000,0.34944237917566096,0.495,High,High,1
17,1,4.102958987509471,1,2,19,80,28,20,0,0,1,0,1,0,0,1520,0.2345679012345679,0.6896551724137931,1.4,0.6551724137931034,0.013149243918474688,476,0.394052044602341,0.9185,High,High,1
17,1,8.747800643637687,0,1,4,27,70,19,0,0,1,0,1,0,0,108,0.14285714285714285,0.2676056338028169,14.0,0.056338028169014086,0.1743119266055046,1190,0.5371747211796064,0.915,Low,Low,1
38,1,3.983258747690537,0,0,6,136,19,47,0,1,0,0,0,0,0,816,0.043795620437956206,2.35,2.7142857142857144,0.3,0.05752753977968176,722,0.4721189590990313,0.9558,Medium,Medium,1
18,0,5.343485180969773,0,0,10,98,75,30,1,0,0,1,0,0,0,980,0.10101010101010101,0.39473684210526316,6.818181818181818,0.13157894736842105,0.03058103975535168,1350,0.6802973977568718,0.9315,Medium,Medium,1
21,1,13.373477041596615,1,2,5,87,91,48,0,0,1,1,0,0,0,435,0.056818181818181816,0.5217391304347826,15.166666666666666,0.05434782608695652,0.11009174311926606,1911,0.8754646839985973,0.9369,Medium,Medium,1
18,0,22.021349198113285,1,2,17,52,50,10,0,0,1,0,0,1,0,884,0.32075471698113206,0.19607843137254902,2.7777777777777777,0.3333333333333333,0.011299435028248588,900,0.4312267657912412,0.9456,Medium,Medium,1
29,1,9.314983980553151,1,2,8,74,34,31,1,0,0,0,1,0,0,592,0.10666666666666667,0.8857142857142857,3.7777777777777777,0.22857142857142856,0.05227655986509275,986,0.4479553903262462,0.9465,Medium,Medium,1
33,1,10.266827657491636,0,0,3,66,68,6,0,0,1,0,0,0,1,198,0.04477611940298507,0.08695652173913043,17.0,0.043478260869565216,0.03015075376884422,2244,0.42379182155346107,0.9565,Low,Low,1
43,0,17.776299218129992,1,2,1,79,33,21,0,0,0,1,0,0,0,79,0.0125,0.6176470588235294,16.5,0.029411764705882353,0.2625,1419,0.32899628252176594,0.9365,Low,Low,1
40,0,21.97305163356736,0,0,14,151,3,41,1,0,0,0,1,0,0,2114,0.09210526315789473,10.25,0.2,3.5,0.01938534278959811,120,0.38289962824567103,0.9407,High,High,1
21,1,7.886131586893992,0,0,7,116,43,8,1,0,0,0,0,0,0,812,0.05982905982905983,0.18181818181818182,5.375,0.1590909090909091,0.00984009840098401,903,0.3215613382839859,0.9553,Medium,Medium,1
22,0,22.822598783220368,0,0,1,67,58,42,0,0,1,0,1,0,0,67,0.014705882352941176,0.711864406779661,29.0,0.01694915254237288,0.6176470588235294,1276,0.6245353159735216,0.9409,Low,Low,1
48,0,3.628067523423341,0,0,18,102,89,33,0,0,1,1,0,0,0,1836,0.17475728155339806,0.36666666666666664,4.684210526315789,0.2,0.017964071856287425,4272,0.8252788103935821,0.9692,High,High,1
46,0,4.713986893441008,1,1,16,179,98,41,0,0,1,0,0,0,1,2864,0.08888888888888889,0.41414141414141414,5.764705882352941,0.16161616161616163,0.014310645724258289,4508,0.9237918215441674,0.9186,High,High,1
47,1,11.662066733234148,0,1,19,127,22,18,0,1,0,0,1,0,0,2413,0.1484375,0.782608695652174,1.1,0.8260869565217391,0.007456503728251864,1034,0.34572490705677095,0.9434,High,High,1
47,0,13.89669027051611,0,0,2,127,13,22,0,0,1,0,1,0,0,254,0.015625,1.5714285714285714,4.333333333333333,0.14285714285714285,0.08627450980392157,611,0.2304832713711806,0.9611,Low,Low,1
44,1,22.37602676774072,0,1,7,70,23,46,1,0,0,1,0,0,0,490,0.09859154929577464,1.9166666666666667,2.875,0.2916666666666667,0.09368635437881874,1012,0.49256505575292636,0.9516,Medium,Medium,1
15,1,23.73857607321485,0,1,5,29,1,3,1,0,0,0,0,0,1,145,0.16666666666666666,1.5,0.16666666666666666,2.5,0.02054794520547945,15,0.0390334572483451,0.9269,Low,Low,1
44,1,2.0694927093084727,0,1,17,96,98,4,1,0,0,0,1,0,0,1632,0.17525773195876287,0.04040404040404041,5.444444444444445,0.1717171717171717,0.002449479485609308,4312,0.6542750929246418,0.9303,High,High,1
35,0,6.346640443931234,0,1,13,32,25,25,0,1,0,0,0,1,0,416,0.3939393939393939,0.9615384615384616,1.7857142857142858,0.5,0.05995203836930456,875,0.381040892186226,0.9409,Medium,Medium,1
40,0,18.095600420858133,0,0,14,61,57,38,0,0,1,0,1,0,0,854,0.22580645161290322,0.6551724137931034,3.8,0.2413793103448276,0.044444444444444446,2280,0.6617100371624217,0.9144,Medium,Medium,1
29,1,19.739164895276907,0,0,8,146,90,20,1,0,0,0,0,0,0,1168,0.05442176870748299,0.21978021978021978,10.0,0.08791208791208792,0.01710863986313088,2610,0.6784386616974267,0.9251,Medium,Medium,1
26,1,11.356947915329693,0,0,3,145,19,37,0,0,1,0,0,0,0,435,0.02054794520547945,1.85,4.75,0.15,0.08486238532110092,494,0.381040892186226,0.9527,Medium,Medium,1
22,1,15.537580306638048,0,1,11,30,21,18,1,0,0,0,0,0,0,330,0.3548387096774194,0.8181818181818182,1.75,0.5,0.054380664652567974,462,0.2955390334517558,0.7651,Medium,Medium,1
28,1,20.94320216535844,0,1,0,129,9,23,0,0,1,0,0,0,0,0,0.0,2.3,9.0,0.0,23.0,252,0.20446096653895054,0.9784,Low,Low,1
46,0,13.696388106528484,1,1,18,53,16,34,0,0,0,1,0,0,0,954,0.3333333333333333,2.0,0.8421052631578947,1.0588235294117647,0.0356020942408377,736,0.42565055761290616,0.922,Medium,Medium,1
22,1,1.1462912566130026,0,1,13,170,60,42,1,0,0,0,0,0,0,2210,0.07602339181286549,0.6885245901639344,4.285714285714286,0.21311475409836064,0.018995929443690638,1320,0.7026022304702118,0.9187,High,High,1
44,1,6.768012139028908,0,0,10,18,55,21,1,0,0,0,0,1,0,180,0.5263157894736842,0.375,5.0,0.17857142857142858,0.11602209944751381,2420,0.5018587360501513,0.9597,Low,Low,1
33,1,21.781757273301835,0,0,3,93,1,28,0,0,1,0,0,1,0,279,0.031914893617021274,14.0,0.25,1.5,0.1,33,0.2137546468361756,0.9599,Low,Low,1
38,1,12.063089717744464,0,2,2,102,4,22,0,0,1,0,0,1,0,204,0.019417475728155338,4.4,1.3333333333333333,0.4,0.1073170731707317,152,0.18029739776616546,0.9615,Low,Low,1
22,1,21.013029446820227,0,1,11,101,15,34,1,0,0,0,0,0,1,1111,0.10784313725490197,2.125,1.25,0.6875,0.030575539568345324,330,0.38104089218622605,0.9486,Medium,Medium,1
31,0,3.4736056847472367,0,0,19,114,37,15,0,1,0,0,0,1,0,2166,0.16521739130434782,0.39473684210526316,1.85,0.5,0.00692201199815413,1147,0.4070631970184561,0.9455,High,High,1
22,0,13.550313446653808,0,0,18,62,5,46,0,0,0,0,0,1,0,1116,0.2857142857142857,7.666666666666667,0.2631578947368421,3.0,0.04118173679498657,110,0.45353159850458125,0.9523,Medium,Medium,1
16,0,23.819906857775678,0,2,13,81,46,6,0,0,1,0,0,0,1,1053,0.15853658536585366,0.1276595744680851,3.2857142857142856,0.2765957446808511,0.0056925996204933585,736,0.3568773234134409,0.917,Medium,Medium,1
31,0,15.920067154117667,0,0,3,131,46,26,1,0,0,0,1,0,0,393,0.022727272727272728,0.5531914893617021,11.5,0.06382978723404255,0.06598984771573604,1426,0.4498141263856912,0.9468,Medium,Medium,1
26,0,5.70297858436718,0,1,14,127,97,42,0,0,1,1,0,0,0,1778,0.109375,0.42857142857142855,6.466666666666667,0.14285714285714285,0.023608768971332208,2522,0.9144981412469424,0.972,High,High,1
41,1,4.784567806011151,0,0,5,103,70,1,1,0,0,0,0,1,0,515,0.04807692307692308,0.014084507042253521,11.666666666666666,0.07042253521126761,0.001937984496124031,2870,0.4089219330779011,0.9577,Medium,Medium,1
29,1,3.891421288101739,0,1,14,20,87,49,0,0,1,0,1,0,0,280,0.6666666666666666,0.5568181818181818,5.8,0.1590909090909091,0.17437722419928825,2523,0.9107806691280526,0.9751,Medium,Medium,1
22,1,19.744872812774684,0,0,11,110,5,21,1,0,0,1,0,0,0,1210,0.0990990990990991,3.5,0.4166666666666667,1.8333333333333333,0.017341040462427744,110,0.22862453531173557,0.8821,Medium,Medium,1
26,0,22.66921815378841,0,2,10,78,2,17,0,0,1,0,0,0,0,780,0.12658227848101267,5.666666666666667,0.18181818181818182,3.3333333333333335,0.02176696542893726,52,0.17657992564727545,0.9411,Medium,Medium,1
38,1,15.046962669286984,0,1,3,70,85,4,0,0,1,0,0,0,0,210,0.04225352112676056,0.046511627906976744,21.25,0.03488372093023256,0.018957345971563982,3230,0.5037174721095964,0.9377,Low,Low,1
43,0,3.807358447169685,0,0,1,123,30,40,1,0,0,0,0,0,0,123,0.008064516129032258,1.2903225806451613,15.0,0.03225806451612903,0.3225806451612903,1290,0.45353159850458125,0.957,Low,Low,1
23,0,14.907102954466826,0,0,14,34,48,35,0,0,0,1,0,0,0,476,0.4,0.7142857142857143,3.2,0.2857142857142857,0.07337526205450734,1104,0.5892193308440666,0.9323,Medium,Medium,1
32,1,3.5608047709799706,0,0,15,80,97,33,0,0,1,0,0,0,0,1200,0.18518518518518517,0.336734693877551,6.0625,0.15306122448979592,0.027477102414654453,3104,0.8531598512852572,0.7723,Medium,Medium,1
18,0,9.851829638387198,0,2,1,95,92,25,0,0,0,1,0,0,0,95,0.010416666666666666,0.26881720430107525,46.0,0.010752688172043012,0.2604166666666667,1656,0.6877323419946517,0.9238,Low,Low,1
22,0,19.250899526598158,0,1,13,129,87,9,0,0,0,0,1,0,0,1677,0.1,0.10227272727272728,6.214285714285714,0.14772727272727273,0.005363528009535161,1914,0.6078066914385166,0.9545,High,High,1
41,1,21.173608601577023,0,1,13,166,5,7,0,0,0,0,0,0,0,2158,0.07784431137724551,1.1666666666666667,0.35714285714285715,2.1666666666666665,0.003242241778601204,205,0.13568773233948536,0.9081,High,High,1
20,0,4.583707297461379,0,2,0,38,13,28,0,0,1,0,0,0,1,0,0.0,2.0,13.0,0.0,28.0,260,0.2639405204411907,0.9613,Low,Low,1
18,1,7.6368445549475,0,1,1,34,35,3,0,0,0,0,0,0,0,34,0.02857142857142857,0.08333333333333333,17.5,0.027777777777777776,0.08571428571428572,630,0.20631970259839552,0.9464,Low,Low,1
42,0,3.807169867080458,0,0,10,123,80,26,0,0,1,0,0,0,0,1230,0.08064516129032258,0.32098765432098764,7.2727272727272725,0.12345679012345678,0.021121039805036556,3360,0.6784386616974267,0.9487,Medium,Medium,1
22,0,14.896965568597013,0,1,6,152,49,25,1,0,0,0,0,0,0,912,0.0392156862745098,0.5,7.0,0.12,0.027382256297918947,1078,0.4758364312179213,0.9046,Medium,Medium,1
43,1,12.470630309855665,0,2,17,96,66,12,0,0,0,0,0,0,0,1632,0.17525773195876287,0.1791044776119403,3.6666666666666665,0.2537313432835821,0.007348438456827924,2838,0.5353159851201614,0.9628,High,High,1
45,1,19.915480712439702,0,2,4,74,85,44,1,0,0,0,0,0,1,296,0.05333333333333334,0.5116279069767442,17.0,0.046511627906976744,0.14814814814814814,3825,0.8066914497991322,0.9604,Medium,Medium,1
48,1,5.261991725000593,0,2,2,26,31,38,0,0,0,0,0,0,0,52,0.07407407407407407,1.1875,10.333333333333334,0.0625,0.7169811320754716,1488,0.44981412638569124,0.9668,Low,Low,1
26,1,21.593839437226464,0,0,12,130,23,7,0,0,0,0,1,0,0,1560,0.0916030534351145,0.2916666666666667,1.7692307692307692,0.5,0.004484304932735426,598,0.23048327137118058,0.9451,High,High,1
17,1,7.241523929164824,0,0,7,48,46,46,1,0,0,0,0,1,0,336,0.14285714285714285,0.9787234042553191,5.75,0.14893617021276595,0.13649851632047477,782,0.6208178438546318,0.9572,Medium,Medium,1
47,0,22.436055060964705,0,0,18,61,73,2,0,0,0,0,0,0,0,1098,0.2903225806451613,0.02702702702702703,3.8421052631578947,0.24324324324324326,0.0018198362147406734,3431,0.5055762081690414,0.9239,Medium,Medium,1
19,1,16.469162462405002,0,1,2,179,41,13,0,1,0,0,0,0,0,358,0.011111111111111112,0.30952380952380953,13.666666666666666,0.047619047619047616,0.036211699164345405,779,0.3197026022245409,0.9456,Medium,Medium,1
36,1,2.828939025101863,0,2,6,42,62,32,0,0,0,0,0,1,0,252,0.13953488372093023,0.5079365079365079,8.857142857142858,0.09523809523809523,0.12648221343873517,2232,0.6003717472007365,0.8956,Medium,Medium,1
36,0,9.196309042495775,0,0,13,76,58,34,1,0,0,1,0,0,0,988,0.16883116883116883,0.576271186440678,4.142857142857143,0.22033898305084745,0.034378159757330634,2088,0.6319702602113016,0.9059,Medium,Medium,1
21,1,16.495751197325433,0,0,15,112,12,48,0,0,0,0,1,0,0,1680,0.13274336283185842,3.6923076923076925,0.75,1.1538461538461537,0.028554431885782272,252,0.4907063196934814,0.9588,High,High,1
37,1,6.353461102900201,0,2,2,40,80,25,0,1,0,0,0,1,0,80,0.04878048780487805,0.30864197530864196,26.666666666666668,0.024691358024691357,0.30864197530864196,2960,0.6263940520329667,0.9137,Low,Low,1
19,1,16.376759463524316,0,0,11,157,34,28,1,0,0,0,0,0,0,1727,0.06962025316455696,0.8,2.8333333333333335,0.3142857142857143,0.016203703703703703,646,0.44237918214791117,0.9379,High,High,1
48,1,3.875331588772169,0,2,8,139,97,11,0,0,1,0,0,0,0,1112,0.05714285714285714,0.11224489795918367,10.777777777777779,0.08163265306122448,0.009883198562443846,4656,0.6505576208057517,0.9293,Medium,Medium,1
38,0,9.129202910247264,0,0,7,131,42,2,0,0,1,0,0,0,1,917,0.05303030303030303,0.046511627906976744,5.25,0.16279069767441862,0.002178649237472767,1596,0.2713754646789707,0.9475,Medium,Medium,1
24,1,9.30294421100321,0,1,2,19,88,0,0,1,0,1,0,0,0,38,0.1,0.0,29.333333333333332,0.02247191011235955,0.0,2112,0.4851301115151463,0.9662,Low,Low,1
49,1,2.5373653390816395,0,2,8,19,63,44,0,0,1,1,0,0,0,152,0.4,0.6875,7.0,0.125,0.2875816993464052,3087,0.7063197025891018,0.9211,Low,Low,1
23,1,21.93075883987781,1,0,12,126,3,5,0,0,1,1,0,0,0,1512,0.09448818897637795,1.25,0.23076923076923078,3.0,0.003304692663582287,69,0.10408921932892026,0.9296,High,High,1
40,1,2.3437164180659105,0,0,18,12,2,25,1,0,0,0,0,0,1,216,1.3846153846153846,8.333333333333334,0.10526315789473684,6.0,0.1152073732718894,80,0.2806691449761957,0.9406,Low,Low,1
48,0,14.048005994431527,0,2,16,18,34,39,0,0,0,0,0,0,0,288,0.8421052631578947,1.1142857142857143,2.0,0.45714285714285713,0.13494809688581316,1632,0.5520446096551666,0.8557,Medium,Medium,1
31,1,12.8510060917232,1,0,5,98,28,43,0,0,0,1,0,0,0,490,0.050505050505050504,1.4827586206896552,4.666666666666667,0.1724137931034483,0.08757637474541752,868,0.4869888475745913,0.9505,Medium,Medium,1
20,0,15.746275705304216,0,1,17,110,77,3,0,0,1,0,0,0,1,1870,0.15315315315315314,0.038461538461538464,4.277777777777778,0.21794871794871795,0.0016034206306787815,1540,0.5297397769418264,0.9551,High,High,1
42,1,8.153980044629307,1,0,11,147,11,15,0,0,0,0,0,1,0,1617,0.07432432432432433,1.25,0.9166666666666666,0.9166666666666666,0.009270704573547589,462,0.2174721189550656,0.8889,High,High,1
29,1,0.5211072517783597,0,1,3,137,32,28,0,0,0,1,0,0,0,411,0.021739130434782608,0.8484848484848485,8.0,0.09090909090909091,0.06796116504854369,928,0.38661710036456104,0.9357,Medium,Medium,1
32,0,23.13171464801714,0,2,15,60,83,32,0,0,0,0,0,0,1,900,0.2459016393442623,0.38095238095238093,5.1875,0.17857142857142858,0.03551609322974473,2656,0.7676579925507871,0.9289,Medium,Medium,1
20,1,1.7842540941071103,1,1,7,58,24,44,1,0,0,1,0,0,0,406,0.11864406779661017,1.76,3.0,0.28,0.10810810810810811,480,0.4832713754557013,0.9369,Medium,Medium,1
28,0,16.631235428058737,0,0,10,50,20,25,0,0,1,0,0,0,0,500,0.19607843137254902,1.1904761904761905,1.8181818181818181,0.47619047619047616,0.0499001996007984,560,0.3364312267595459,0.9248,Medium,Medium,1
33,1,2.4188301235493084,0,0,9,58,18,13,0,0,0,0,1,0,0,522,0.15254237288135594,0.6842105263157895,1.8,0.47368421052631576,0.0248565965583174,594,0.23048327137118058,0.9182,Medium,Medium,1
29,0,23.30777761246305,0,0,15,162,65,28,0,0,0,0,0,0,0,2430,0.09202453987730061,0.42424242424242425,4.0625,0.22727272727272727,0.011517893870835048,1885,0.6375464683896368,0.9373,High,High,1
40,0,14.965300409283085,0,0,13,159,97,4,1,0,0,0,1,0,0,2067,0.08125,0.04081632653061224,6.928571428571429,0.1326530612244898,0.0019342359767891683,3880,0.6263940520329667,0.9536,High,High,1
45,1,1.1114822889555978,0,1,18,15,9,10,1,0,0,0,1,0,0,270,1.125,1.0,0.47368421052631576,1.8,0.03690036900369004,405,0.2081784386578405,0.9298,Low,Low,1
32,0,8.161774334108994,0,1,9,155,10,27,0,0,1,0,0,1,0,1395,0.057692307692307696,2.4545454545454546,1.0,0.8181818181818182,0.019340974212034383,320,0.28996282527342077,0.9056,Medium,Medium,1
18,1,6.9292120731885065,0,2,19,165,62,47,1,0,0,0,0,0,0,3135,0.1144578313253012,0.746031746031746,3.1,0.30158730158730157,0.014987244897959183,1116,0.7843866170857922,0.9367,High,High,1
36,1,11.513220129057803,0,0,15,100,13,24,0,0,1,0,0,0,0,1500,0.1485148514851485,1.7142857142857142,0.8125,1.0714285714285714,0.015989340439706862,468,0.31784386616509586,0.9259,High,High,1
