PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
33574,35,Male,USA,RPG,5.442.292.450.306.540,0,Easy,15,23,19,25,Medium
33575,44,Male,USA,Sports,23.934.172.496.159.000,0,Easy,0,59,18,8,Low
33576,43,Female,Europe,Sports,2.327.553.263.047.930,0,Easy,6,143,90,38,Medium
33577,23,Female,Asia,RPG,4.212.113.554.661.320,0,Medium,18,117,9,46,High
33578,27,Female,Europe,Sports,6.327.294.946.043.310,0,Easy,3,84,49,2,Low
33579,32,Male,Europe,Sports,2.963.702.518.730.860,0,Easy,9,97,24,21,Medium
33580,36,Female,Other,Strategy,15.103.929.993.195.000,0,Easy,7,40,58,29,Medium
33581,45,Male,Asia,Strategy,9.854.519.634.607.780,0,Easy,19,156,97,48,High
33582,49,Male,USA,Simulation,22.325.117.143.880.700,1,Easy,0,33,18,36,Low
33583,24,Male,Europe,Sports,7.897.857.107.589.270,1,Easy,16,76,85,7,Medium
33584,23,Female,Europe,Action,11.389.041.807.891.600,0,Easy,3,23,24,35,Low
33585,45,Female,Europe,Simulation,18.347.345.024.027.600,0,Hard,7,160,93,41,High
33586,38,Female,Europe,RPG,6.693.538.975.538.980,0,Easy,10,149,71,8,High
33587,22,Male,USA,Simulation,18.927.989.798.025.300,0,Medium,8,52,98,13,Medium
33588,34,Female,USA,RPG,12.190.291.793.036.000,0,Easy,17,33,92,18,Medium
33589,31,Male,USA,RPG,1.271.957.573.060.880,0,Hard,7,130,59,19,Medium
33590,42,Female,USA,Strategy,17.513.590.710.329.500,0,Medium,5,126,75,33,Medium
33591,20,Male,Asia,Strategy,13.816.572.076.090.500,0,Medium,7,111,75,4,Medium
33592,47,Male,Other,Strategy,18.401.385.822.431.000,1,Easy,14,56,75,38,Medium
33593,42,Male,USA,Strategy,2.171.440.916.442.970,0,Easy,2,162,70,19,Medium
33594,15,Male,Other,Simulation,1.754.087.376.451.580,0,Easy,16,104,35,16,High
33595,49,Female,USA,Sports,19.417.853.620.772.200,0,Easy,13,139,58,27,High
33596,38,Male,Asia,Strategy,4.588.312.327.381.630,1,Easy,9,63,50,10,Medium
33597,20,Female,USA,Sports,4.305.801.233.435.610,1,Hard,0,118,1,10,Low
33598,21,Male,USA,Simulation,9.354.101.858.542.050,0,Hard,7,53,64,37,Medium
33599,23,Female,Europe,Simulation,30.162.821.890.393.000,0,Easy,6,119,66,32,Medium
33600,30,Female,Asia,Simulation,1.268.635.420.233.750,1,Medium,15,84,33,44,Medium
33601,48,Male,Europe,Simulation,14.354.766.117.828.800,0,Easy,13,130,2,32,High
33602,49,Male,Asia,Action,7.172.874.926.284.550,0,Easy,2,72,91,43,Medium
33603,49,Female,USA,RPG,2.388.231.680.762.730,0,Hard,9,166,70,44,Medium
33604,34,Male,USA,Action,1.880.836.276.852.650,0,Easy,7,139,89,9,Medium
33605,37,Male,Other,Action,18.309.589.672.264.400,0,Hard,17,81,21,44,Medium
33606,49,Male,USA,RPG,15.431.911.545.581.300,0,Medium,17,36,3,42,Medium
33607,37,Male,Asia,Simulation,5.499.670.447.598.520,0,Easy,11,13,30,45,Low
33608,18,Male,Asia,Strategy,4.820.771.030.540.450,1,Medium,3,40,28,20,Low
33609,24,Male,USA,RPG,3.901.851.310.730.040,1,Medium,4,53,4,20,Low
33610,25,Female,Europe,Simulation,1.881.220.740.743.400,0,Hard,6,40,98,33,Medium
33611,23,Female,USA,Strategy,8.579.231.427.302.740,0,Medium,5,98,71,16,Medium
33612,26,Female,Europe,RPG,5.118.343.963.264.310,0,Easy,15,115,3,32,High
33613,31,Male,Asia,Sports,21.682.778.681.840.000,0,Medium,5,135,91,21,Medium
33614,46,Male,USA,Action,19.699.907.541.180.400,0,Easy,9,133,22,45,Medium
33615,37,Male,USA,Strategy,6.074.194.953.207.960,0,Easy,1,166,29,30,Low
33616,29,Female,USA,Strategy,6.766.856.198.549.680,0,Easy,12,114,90,27,High
33617,42,Female,Asia,RPG,10.157.216.359.639.400,0,Hard,6,178,62,37,Medium
33618,19,Male,Other,RPG,5.137.166.875.098.520,0,Easy,4,173,52,14,Medium
33619,32,Male,USA,RPG,11.186.293.884.167.300,0,Easy,5,49,36,41,Low
33620,35,Male,USA,Strategy,1.305.847.071.730.510,1,Medium,6,83,71,15,Medium
33621,29,Male,USA,Sports,12.482.988.681.719.900,0,Easy,7,94,20,23,Medium
33622,17,Male,Europe,Strategy,11.784.945.293.983.100,1,Easy,4,118,57,45,Medium
33623,40,Male,Europe,RPG,20.390.451.027.483.000,1,Hard,14,157,64,41,Medium
33624,29,Male,Europe,Strategy,16.639.062.162.592.800,0,Easy,15,14,13,45,Low
33625,34,Male,USA,Sports,9.426.141.170.249.980,1,Easy,0,112,60,28,Low
33626,35,Female,Other,Action,2.095.116.583.942.790,0,Easy,10,36,83,12,Medium
33627,40,Male,Other,Strategy,1.872.450.584.264.580,0,Hard,0,33,89,33,Low
33628,37,Male,USA,Sports,1.770.774.993.605.940,0,Easy,4,124,51,32,Medium
33629,39,Male,Asia,RPG,6.514.033.900.117.300,1,Easy,11,140,43,6,High
33630,18,Male,Asia,RPG,2.303.955.656.347.270,0,Easy,6,115,62,0,Medium
33631,24,Female,Europe,Action,60.435.406.964.524.000,0,Easy,4,61,14,37,Low
33632,36,Male,Europe,Action,2.209.598.827.315.500,1,Medium,10,136,22,11,Medium
33633,17,Male,Asia,Sports,7.620.413.177.537.130,0,Easy,6,177,71,5,Medium
33634,33,Male,Asia,RPG,14.074.476.289.518.400,0,Medium,19,131,90,28,Low
33635,45,Male,USA,Simulation,13.027.765.441.342.000,0,Hard,11,168,39,23,High
33636,23,Female,USA,Action,10.436.653.503.809.500,0,Hard,12,70,59,11,Medium
33637,43,Male,Europe,RPG,18.845.832.597.673.500,1,Easy,16,59,66,14,Medium
33638,21,Male,USA,Simulation,8.699.319.940.949.300,0,Easy,15,10,20,3,Low
33639,38,Male,USA,RPG,1.120.306.090.906.220,0,Hard,4,127,29,6,Medium
33640,22,Male,Europe,Sports,5.065.189.138.216.170,0,Medium,5,88,61,11,Medium
33641,48,Male,USA,RPG,10.456.238.067.279.600,0,Easy,6,166,60,18,Medium
33642,40,Male,Asia,Strategy,20.315.502.897.271.100,0,Easy,15,27,20,5,Medium
33643,42,Female,USA,Simulation,8.527.320.196.056.060,1,Easy,4,140,61,40,Medium
33644,42,Male,Europe,Simulation,1.486.956.995.393.670,0,Easy,18,23,71,34,Medium
33645,21,Female,USA,RPG,12.514.896.603.085.100,1,Easy,7,19,26,11,Low
33646,17,Male,Europe,RPG,8.514.379.175.079.200,0,Medium,17,18,62,39,Medium
33647,36,Male,Asia,Simulation,26.545.066.481.136.900,0,Easy,15,36,61,22,Medium
33648,32,Female,Other,RPG,20.965.507.350.368.700,0,Medium,10,127,21,6,Medium
33649,26,Female,Europe,Simulation,2.169.608.573.886.730,0,Hard,7,65,96,2,Medium
33650,45,Male,USA,Simulation,44.856.183.461.773.900,1,Medium,17,110,26,49,High
33651,19,Male,USA,Sports,181.024.124.419.646,0,Easy,19,44,27,26,Medium
33652,43,Male,USA,Simulation,23.621.756.636.061.800,1,Medium,1,81,4,36,Low
33653,28,Male,USA,RPG,12.164.195.287.297.300,0,Easy,8,42,4,31,Low
33654,32,Female,Europe,RPG,6.582.897.865.951.820,0,Medium,12,159,23,47,High
33655,21,Male,Europe,RPG,2.199.096.363.090.400,1,Medium,4,167,93,11,Medium
33656,37,Female,Asia,RPG,15.022.116.504.031.500,0,Medium,7,144,60,3,Medium
33657,47,Male,USA,Simulation,1.598.365.190.972.320,0,Hard,4,114,63,14,Medium
33658,30,Male,Europe,Simulation,207.358.400.666.171,0,Hard,8,151,21,41,Medium
33659,39,Male,Europe,Strategy,35.890.397.790.504.900,0,Easy,1,93,86,49,Medium
33660,23,Female,Other,Strategy,2.345.606.117.019.780,0,Easy,2,171,90,7,Medium
33661,42,Male,USA,Action,19.175.016.509.079.300,1,Hard,1,76,86,16,Low
33662,23,Female,Asia,Strategy,22.570.495.973.053.100,0,Easy,0,153,42,13,Low
33663,26,Male,Europe,RPG,3.481.671.800.727.950,0,Easy,14,155,23,47,Medium
33664,32,Male,USA,Action,20.035.376.249.275.100,0,Easy,14,62,79,14,Medium
33665,41,Male,Asia,Strategy,16.060.520.241.244.400,1,Easy,7,19,66,34,Low
33666,40,Female,USA,RPG,5.175.368.364.461.180,0,Easy,3,110,17,33,Medium
33667,40,Male,Europe,Action,19.811.754.776.215.700,0,Easy,5,115,64,4,Medium
33668,24,Male,USA,Strategy,17.882.995.128.938.800,0,Easy,10,165,96,19,Medium
33669,31,Male,Europe,RPG,15.121.948.755.714.700,0,Medium,13,148,74,28,High
33670,46,Male,Asia,Sports,2.367.931.309.380.640,0,Easy,9,76,46,8,Medium
33671,38,Male,Europe,Sports,1.464.875.118.823.410,0,Hard,15,20,68,15,Medium
33672,22,Female,Asia,Simulation,14.496.561.285.884.100,0,Medium,13,75,21,37,Medium
33673,44,Female,Asia,Simulation,14.868.382.580.083.900,0,Hard,17,145,49,29,High
33674,40,Male,USA,Action,130.759.774.133.972,0,Easy,12,114,52,39,High
33675,38,Female,Europe,RPG,22.939.456.212.911.900,0,Medium,19,71,39,49,High
33676,41,Female,Other,Simulation,21.561.213.051.631.800,0,Easy,8,172,15,2,Medium
33677,29,Male,Asia,Strategy,1.718.687.502.606.770,0,Easy,5,88,44,44,Medium
33678,42,Male,USA,Action,19.898.678.331.376.400,0,Easy,16,67,35,31,Medium
33679,25,Female,USA,Simulation,9.630.191.954.618.040,0,Easy,15,54,26,42,Medium
33680,16,Male,Asia,RPG,23.295.007.416.740.700,0,Hard,8,16,15,34,Low
33681,23,Male,USA,Strategy,16.374.599.488.334.800,0,Medium,13,12,56,19,Low
33682,37,Female,Asia,Strategy,2.279.828.601.664.200,0,Easy,5,125,6,4,Medium
33683,47,Male,USA,Strategy,11.796.242.778.335.300,0,Medium,19,142,36,48,High
33684,33,Male,Europe,RPG,23.141.228.317.286.500,0,Easy,6,143,53,20,Medium
33685,27,Female,Asia,Sports,456.915.108.158.915,0,Hard,0,34,15,8,Low
33686,28,Male,Asia,Strategy,169.009.974.332.487,1,Easy,14,106,66,14,High
33687,46,Female,Europe,Sports,12.354.587.714.704.100,1,Medium,17,74,20,0,High
33688,36,Male,USA,Action,19.245.715.973.691.000,0,Hard,7,138,53,17,Medium
33689,34,Male,Europe,Strategy,7.451.861.304.264.390,1,Medium,8,70,99,30,Medium
33690,47,Male,Other,RPG,22.337.348.411.328.200,0,Medium,1,17,96,41,Low
33691,19,Female,USA,RPG,1.896.144.668.123.610,0,Easy,16,62,51,49,Medium
33692,34,Female,USA,Strategy,20.868.523.594.354.200,0,Medium,17,165,12,39,High
33693,28,Female,Europe,Simulation,15.060.953.401.265.300,0,Easy,18,157,61,38,High
33694,41,Male,Europe,Simulation,20.105.528.821.387.900,0,Medium,5,78,19,0,Medium
33695,40,Male,USA,Sports,1.634.768.977.805.330,0,Easy,10,60,79,36,Medium
33696,46,Male,Asia,Strategy,20.614.601.920.612.900,0,Easy,10,73,40,17,Medium
33697,44,Male,Europe,Sports,11.638.754.260.390.400,0,Easy,7,164,99,44,Medium
33698,41,Male,USA,Strategy,13.317.083.236.401.300,0,Medium,14,82,42,42,Medium
33699,40,Male,Asia,Sports,31.973.639.878.369.300,0,Easy,9,112,86,25,Medium
33700,32,Male,USA,Action,18.536.588.656.841.000,0,Easy,1,31,8,33,Low
33701,37,Male,USA,RPG,26.847.583.077.409.300,0,Easy,18,38,11,7,Medium
33702,38,Male,USA,Simulation,14.703.603.508.036.500,1,Medium,7,176,54,42,Medium
33703,18,Male,Asia,Simulation,10.683.028.818.775.600,1,Easy,16,178,93,44,High
33704,17,Male,Asia,Action,2.327.793.889.553.340,0,Hard,8,108,46,41,Medium
33705,44,Male,Asia,RPG,815.354.256.176.725,0,Medium,9,100,23,37,Medium
33706,30,Male,USA,Simulation,1.735.406.014.695.630,0,Medium,10,29,47,0,Low
33707,21,Male,Europe,Action,1.879.518.082.675.710,0,Easy,4,86,41,32,Medium
33708,36,Male,USA,Simulation,2.354.776.917.175.390,0,Easy,19,79,26,39,High
33709,45,Male,Europe,Simulation,3.979.893.109.541.030,0,Hard,1,142,66,37,Low
33710,27,Male,Asia,Strategy,1.877.445.157.480.560,0,Medium,3,137,5,0,Medium
33711,43,Female,USA,Action,874.035.087.203.275,0,Easy,0,83,86,6,Low
33712,42,Male,Europe,RPG,9.428.104.830.377.730,0,Easy,3,84,52,46,Medium
33713,33,Female,USA,RPG,12.961.727.745.683.700,0,Medium,1,24,64,28,Low
33714,37,Male,Asia,Simulation,9.371.779.871.327.980,0,Easy,16,148,51,46,High
33715,22,Male,Other,Strategy,1.274.922.502.388.580,1,Easy,1,160,4,11,Medium
33716,39,Male,Asia,Action,11.724.011.321.458.400,0,Easy,13,137,21,48,High
33717,49,Male,USA,RPG,25.373.653.390.816.300,0,Hard,8,19,63,44,Low
33718,40,Male,USA,Sports,5.722.521.609.116.290,1,Medium,9,155,14,8,Low
33719,17,Female,USA,Sports,17.498.324.397.456.200,0,Medium,1,175,7,2,Low
33720,16,Female,Asia,Action,1.661.300.134.149.860,1,Medium,16,94,53,13,High
33721,19,Male,USA,Strategy,16.996.429.310.811.800,0,Medium,16,25,31,39,Medium
33722,34,Male,Other,Sports,8.000.946.152.429.980,0,Medium,17,125,8,44,High
33723,26,Male,Europe,Sports,4.395.634.303.510.510,1,Hard,7,67,9,6,Medium
33724,30,Male,Asia,Simulation,16.532.415.190.298.100,0,Hard,1,31,63,11,Low
33725,43,Female,Europe,Sports,401.646.110.431.447,0,Hard,18,63,8,8,High
33726,49,Female,Asia,Simulation,19.121.715.192.834.800,0,Easy,0,22,5,2,Low
33727,35,Male,USA,Strategy,1.253.687.591.598.580,0,Medium,17,130,44,25,High
33728,35,Female,Europe,Action,8.456.703.398.489.450,0,Hard,17,127,45,22,High
33729,42,Female,Europe,Sports,846.915.794.564.877,0,Medium,18,113,16,16,High
33730,20,Female,Other,Sports,2.212.602.525.400.550,0,Easy,16,59,63,17,Medium
33731,34,Male,Other,Sports,15.321.848.845.949.500,1,Easy,13,178,52,16,Low
33732,27,Male,Europe,Action,2.073.588.642.035.580,0,Hard,10,102,3,31,Medium
33733,25,Male,Asia,Action,1.794.708.447.217.580,0,Easy,15,135,27,19,High
33734,38,Female,Asia,Sports,16.753.098.582.072.400,0,Easy,1,44,45,31,Low
33735,33,Female,Asia,Simulation,14.203.192.195.196.000,0,Hard,3,168,19,49,Medium
33736,37,Female,Other,RPG,1.280.683.835.154.550,0,Medium,3,82,39,33,Low
33737,45,Male,Asia,Action,9.127.856.507.235.130,0,Easy,9,141,85,34,High
33738,17,Female,Asia,RPG,1.290.729.203.751.470,1,Easy,19,162,36,5,High
33739,48,Male,USA,RPG,8.280.123.202.207.310,0,Easy,4,77,99,12,Medium
33740,43,Male,USA,Simulation,23.367.265.636.512.800,0,Easy,17,14,52,20,Low
33741,17,Female,USA,RPG,22.436.819.088.042.600,0,Easy,8,47,49,24,Medium
33742,29,Male,Europe,Simulation,2.110.069.970.011.770,0,Easy,1,126,82,7,Low
33743,21,Female,Asia,Simulation,5.160.463.000.465.850,0,Easy,18,127,72,9,High
33744,17,Male,Europe,RPG,16.783.884.997.035.100,0,Hard,17,139,45,46,High
33745,30,Male,Asia,Sports,20.435.995.470.048.600,0,Easy,5,34,93,40,Medium
33746,48,Male,USA,Strategy,14.670.066.236.056.200,0,Easy,18,86,37,7,Low
33747,34,Female,USA,Simulation,1.885.155.683.124.190,0,Easy,18,159,80,21,High
33748,47,Male,Other,Strategy,12.904.310.582.584.200,1,Medium,0,59,66,12,Low
33749,28,Male,USA,Sports,11.621.771.083.443.000,0,Medium,18,79,31,2,Medium
33750,49,Female,Asia,Sports,1.630.048.547.293.250,0,Hard,5,34,70,37,High
33751,25,Male,Europe,Strategy,6.902.824.150.598.680,0,Medium,17,59,50,10,Medium
33752,34,Male,USA,Sports,2.144.070.575.192.400,1,Hard,18,18,8,31,Low
33753,44,Female,Asia,RPG,77.019.641.021.637.700,0,Medium,5,133,15,16,Medium
33754,42,Male,Other,Sports,1.407.141.967.973.370,0,Hard,4,46,39,29,Low
33755,29,Female,USA,Strategy,1.689.391.554.388.420,0,Easy,17,78,36,42,Medium
33756,27,Male,USA,RPG,21.982.987.876.921.500,0,Easy,18,78,92,43,High
33757,49,Male,USA,Strategy,8.998.727.853.766.780,0,Easy,10,45,56,13,Medium
33758,38,Male,Europe,Strategy,57.052.958.857.452,1,Easy,1,129,14,36,Low
33759,15,Male,Asia,Simulation,11.168.101.795.389.000,0,Easy,3,36,21,15,Low
33760,38,Female,Europe,Sports,2.057.566.560.567.980,0,Medium,0,165,19,36,Low
33761,41,Male,USA,Action,14.632.758.923.649.400,0,Easy,2,80,38,46,Low
33762,32,Male,USA,Sports,1.297.500.274.000.870,0,Easy,18,126,14,38,High
33763,40,Male,Asia,Action,22.889.572.510.455.100,1,Medium,5,143,82,46,Medium
33764,43,Male,Asia,Action,11.788.942.036.211.500,0,Medium,3,20,88,33,Low
33765,22,Male,Europe,Sports,5.084.791.291.223.430,0,Easy,3,64,41,23,Low
33766,40,Female,USA,Sports,7.106.058.514.771.630,0,Easy,12,49,77,39,Medium
33767,19,Male,Europe,Action,11.647.499.778.927.200,0,Hard,14,151,29,39,High
33768,47,Male,Europe,Action,9.874.361.837.066.100,0,Hard,4,99,78,16,Medium
33769,19,Female,Other,Action,10.150.019.382.647.600,0,Easy,16,45,49,17,Medium
33770,27,Female,USA,Sports,8.810.684.427.465.250,1,Easy,17,93,98,42,High
33771,31,Male,Asia,Sports,22.791.338.738.241.700,0,Medium,18,166,70,33,High
33772,27,Male,Europe,Strategy,5.597.405.490.981.350,0,Easy,14,78,89,2,Medium
33773,39,Female,Asia,Action,14.461.686.928.613.800,0,Hard,11,10,71,0,Low
33774,16,Female,USA,Sports,18.207.769.162.676.700,0,Medium,3,134,74,18,Medium
33775,38,Male,Asia,RPG,13.358.550.756.256.300,0,Easy,5,66,12,22,Medium
33776,39,Male,Europe,Strategy,20.731.993.945.726.000,0,Easy,10,20,37,36,Low
33777,48,Female,Asia,Strategy,23.029.979.234.613.800,0,Hard,10,88,37,46,Medium
33778,26,Male,USA,Simulation,37.237.443.412.511.800,0,Hard,17,155,59,2,High
33779,33,Female,USA,Strategy,8.594.652.005.075.640,0,Medium,10,62,95,21,Low
33780,44,Male,Europe,Simulation,920.022.885.516.141,0,Easy,18,114,50,41,High
33781,15,Female,Europe,Strategy,2.179.324.714.991.550,0,Easy,4,152,98,20,Medium
33782,17,Female,Europe,RPG,1.727.736.992.975.110,0,Medium,12,121,60,32,High
33783,40,Male,USA,Sports,20.150.345.935.995.300,0,Easy,7,17,13,42,Low
33784,29,Male,Other,Strategy,21.492.852.273.271.600,0,Medium,18,137,54,23,High
33785,42,Male,Other,Strategy,30.008.039.915.482.800,0,Easy,8,150,56,15,Medium
33786,18,Female,USA,Simulation,7.508.504.124.593.740,0,Hard,2,89,89,15,Low
33787,33,Female,USA,Sports,4.410.658.774.692.980,0,Hard,4,163,39,32,Medium
33788,38,Male,Asia,Action,23.727.384.791.833.500,0,Easy,15,67,41,45,Medium
33789,20,Male,Asia,RPG,857.656.100.239.823,0,Medium,7,129,90,28,Medium
33790,30,Male,Other,Action,13.611.694.068.668.900,0,Hard,4,76,77,13,Medium
33791,46,Male,Other,Action,22.491.300.197.483.700,0,Easy,11,30,45,18,Medium
33792,44,Male,Asia,RPG,1.331.059.776.591.900,1,Easy,7,173,85,29,Medium
33793,49,Male,Europe,Simulation,18.388.515.924.750.200,0,Easy,19,18,72,12,Medium
33794,22,Male,USA,Sports,16.095.723.871.085.100,0,Easy,1,90,40,24,Low
33795,19,Female,Europe,RPG,13.477.408.521.365.000,0,Hard,11,57,60,33,Medium
33796,26,Male,Asia,Action,5.049.790.810.793.180,1,Easy,18,132,24,5,High
33797,39,Male,USA,Simulation,16.331.086.683.209.400,0,Hard,2,82,8,17,Low
33798,47,Female,Asia,Sports,17.138.054.898.319.400,0,Easy,19,150,21,36,High
33799,38,Male,Asia,Strategy,30.140.591.990.769.900,0,Easy,8,130,9,21,Medium
33800,25,Male,USA,Sports,706.312.727.333.613,1,Medium,2,22,90,30,Low
33801,49,Male,Asia,Simulation,5.934.250.652.115.370,0,Easy,0,141,53,0,Low
33802,15,Male,Asia,Sports,6.532.613.361.331.690,1,Easy,6,49,17,42,Low
33803,22,Male,USA,Action,9.127.704.628.450.240,0,Hard,17,95,54,11,High
33804,37,Male,Other,Strategy,15.894.416.435.229.200,0,Easy,5,36,50,4,Low
33805,34,Male,Europe,Sports,10.465.907.797.686.000,0,Easy,12,77,74,38,Medium
33806,46,Male,Europe,Sports,15.389.761.369.116.600,0,Easy,4,99,34,13,Medium
33807,25,Female,Europe,Action,1.482.241.498.765.700,0,Hard,2,154,64,8,Low
33808,21,Male,USA,Simulation,1.543.356.137.377.530,0,Easy,5,67,8,40,Medium
33809,44,Male,Europe,Strategy,861.106.820.907.911,1,Easy,1,157,57,16,Low
33810,27,Male,Asia,Strategy,11.113.054.741.984.600,0,Easy,0,83,65,44,Low
33811,17,Female,USA,Strategy,2.764.084.914.880.760,1,Easy,17,154,10,2,High
33812,21,Female,USA,RPG,15.039.028.523.503.400,0,Medium,4,53,96,4,Low
33813,27,Male,Other,RPG,17.660.936.095.331.900,0,Easy,9,54,88,39,High
33814,39,Female,Europe,Strategy,1.863.116.806.025.060,0,Easy,5,149,24,25,Medium
33815,37,Female,Europe,RPG,19.974.672.822.732.400,0,Easy,10,61,40,28,Medium
33816,47,Male,Asia,Sports,14.585.686.132.696.900,0,Hard,2,151,76,41,High
33817,19,Male,Asia,Sports,12.662.557.796.776.800,0,Medium,6,59,89,21,Medium
33818,46,Male,USA,Strategy,15.882.287.571.308.300,0,Easy,14,31,60,6,Medium
33819,44,Female,USA,Strategy,19.590.317.865.373.000,0,Medium,0,133,66,29,Low
33820,45,Female,Europe,Strategy,21.041.537.556.954.000,0,Medium,7,55,98,11,Medium
33821,27,Female,USA,RPG,11.940.421.997.004.900,0,Medium,1,136,83,46,Medium
33822,19,Male,Europe,Strategy,8.545.628.366.380.070,0,Hard,0,49,74,40,Low
33823,37,Male,Europe,Action,823.879.951.891.044,0,Easy,1,124,63,39,Low
33824,15,Female,Asia,Sports,17.358.690.480.418.400,0,Hard,16,53,94,20,Medium
33825,24,Female,Asia,Sports,613.611.781.035.904,1,Easy,5,156,53,33,Medium
33826,41,Male,USA,Simulation,4.885.720.330.277.750,0,Easy,13,177,97,0,High
33827,22,Female,USA,Sports,15.167.541.043.000.700,1,Medium,11,34,66,13,Medium
33828,17,Male,Europe,Sports,4.054.718.758.830.350,0,Easy,12,129,30,3,High
33829,33,Male,Europe,Strategy,1.678.527.956.469.320,0,Easy,4,69,72,18,Medium
33830,16,Female,Europe,Simulation,15.662.688.327.413.400,0,Hard,0,135,8,25,Low
33831,45,Male,Other,Action,11.447.667.084.589.600,0,Easy,7,86,77,21,Medium
33832,24,Male,Europe,Action,38.423.398.206.925.800,0,Hard,5,107,8,10,Medium
33833,30,Male,USA,Strategy,9.003.855.446.811.560,1,Easy,9,149,10,18,Medium
33834,34,Male,Other,Strategy,2.836.081.178.332.500,0,Easy,5,86,10,12,Medium
33835,17,Male,Europe,Action,19.284.032.845.129.600,1,Easy,19,124,18,1,High
33836,49,Male,Europe,Action,2.049.888.032.575.170,0,Medium,17,145,4,48,High
33837,48,Male,Asia,Strategy,10.390.605.401.282.400,0,Medium,12,120,8,10,High
33838,35,Male,USA,Sports,11.469.394.410.569.700,0,Easy,5,51,42,19,Low
33839,46,Male,Europe,Action,17.888.090.119.022.700,0,Easy,4,20,41,29,Low
33840,32,Female,Asia,Simulation,7.432.427.784.307.570,0,Medium,19,99,71,36,High
33841,48,Male,Asia,Action,12.942.845.053.067.200,1,Easy,2,164,70,23,Medium
33842,17,Male,USA,RPG,19.843.674.263.675.500,0,Hard,15,140,81,13,High
33843,17,Female,Europe,Simulation,9.976.325.440.735.410,0,Easy,7,28,57,18,Low
33844,41,Male,USA,Sports,3.406.933.934.732.680,0,Hard,0,74,67,6,Low
33845,16,Female,USA,Action,2.213.512.796.262.060,0,Medium,13,146,80,23,High
33846,17,Male,USA,Strategy,9.430.367.528.853.750,0,Hard,12,21,73,34,Medium
33847,31,Female,Europe,Simulation,8.481.969.413.103.940,0,Easy,19,167,7,16,High
33848,33,Male,Europe,Strategy,14.659.040.286.601.400,0,Easy,3,122,47,21,Medium
33849,33,Female,Other,RPG,1.988.824.052.703.060,0,Easy,9,13,7,19,Low
33850,19,Male,Asia,Action,2.323.359.948.469.440,0,Easy,4,24,84,11,Low
33851,19,Female,Europe,Action,15.269.312.746.957.800,0,Easy,13,141,96,47,High
33852,28,Female,Asia,Simulation,8.271.170.760.646.460,1,Easy,18,21,59,32,Medium
33853,41,Female,USA,Sports,10.521.454.450.537.500,0,Easy,18,110,53,30,High
33854,49,Male,USA,Strategy,1.641.201.499.160.460,1,Hard,2,20,80,1,Low
33855,35,Male,USA,Strategy,23.222.139.589.319.100,0,Medium,11,153,31,20,High
33856,19,Male,USA,Strategy,2.361.151.089.021.280,0,Easy,5,99,20,5,Medium
33857,38,Male,USA,RPG,16.070.502.396.500.600,0,Hard,14,85,84,46,Medium
33858,38,Female,USA,Sports,8.690.193.624.805.230,1,Medium,15,176,20,48,High
33859,27,Male,Europe,Sports,1.045.682.437.672.020,0,Medium,14,68,91,16,Medium
33860,15,Female,Europe,Strategy,2.250.659.525.782.760,0,Hard,8,124,77,23,Medium
33861,24,Male,USA,Strategy,17.502.658.541.734.000,1,Easy,2,20,72,13,Low
33862,16,Male,Other,Action,8.127.427.823.428.840,0,Medium,16,43,96,39,Medium
33863,30,Male,Europe,Simulation,12.369.664.291.909.700,0,Easy,9,138,98,48,High
33864,30,Male,Asia,Sports,116.564.448.495.559,1,Medium,1,117,70,16,Low
33865,37,Male,Asia,Sports,20.249.601.399.031.200,1,Easy,8,179,42,39,High
33866,40,Male,USA,RPG,3.564.430.551.063.040,1,Hard,18,110,85,36,High
33867,30,Male,Europe,Strategy,17.646.973.588.993.100,0,Medium,17,17,28,49,Medium
33868,41,Female,Asia,RPG,4.300.158.376.060.000,0,Easy,17,136,80,14,High
33869,44,Male,Other,RPG,7.529.057.801.582.590,0,Easy,0,159,10,35,Low
33870,47,Female,Europe,Action,15.988.441.163.290.400,0,Easy,10,88,50,31,Medium
33871,46,Female,Other,Action,19.466.184.477.709.300,0,Medium,5,142,68,6,Medium
33872,23,Male,Europe,Sports,17.584.829.866.457.300,0,Easy,9,61,31,0,Low
33873,25,Female,USA,Action,6.721.431.074.035.380,0,Medium,18,152,19,37,High
33874,20,Female,Europe,RPG,12.466.479.552.457.200,0,Hard,16,163,92,11,High
33875,44,Male,Asia,Action,7.557.521.286.774.740,0,Medium,9,107,26,49,Medium
33876,29,Male,Europe,Action,11.105.122.676.787.900,0,Easy,3,23,16,39,Low
33877,44,Female,USA,Simulation,14.733.118.727.618.000,1,Medium,17,62,42,26,Medium
33878,32,Male,USA,RPG,1.405.743.784.549.190,0,Medium,10,18,50,37,Low
33879,26,Female,Europe,Strategy,22.986.531.866.943.000,1,Hard,5,57,60,45,Medium
33880,18,Male,Europe,Strategy,13.155.450.684.789.100,0,Easy,11,70,97,16,Medium
33881,30,Male,USA,RPG,10.609.435.567.559.500,0,Hard,17,14,54,13,Low
33882,37,Male,Asia,Sports,11.456.283.187.728.600,0,Hard,16,87,6,1,Medium
